"id","name","image_url"
"5182","HP 106A Black Toner Cartridge (W1106A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-106A-Black-Toner-Cartridge-W1106A.webp"
"4175","HP 107A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-107A-Black-Original-LaserJet-Toner.png"
"5181","HP 107A Black Toner Cartridge (W1107A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-107A-Black-Toner-Cartridge-W1107A.webp"
"4793","HP 117A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-117A-Black-Original-Toner.png"
"5180","HP 117A Black Toner Cartridge (W2070A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-117A-Black-Toner-Cartridge-W2070A.webp"
"5179","HP 117A Cym Toner Laserjet Cartridge Each (CF214A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-117A-Cym-Toner-Laserjet-Cartridge-Each-CF214A.webp"
"5178","HP 11A Black Toner Original Laserjet (Q6511A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-11A-Black-Toner-Original-Laserjet-Q6511A.webp"
"5177","HP 120A Imaging Drum (W1120)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-120A-Imaging-Drum-W1120.webp"
"5502","HP 121 Black Ink Original Cartridge (CC640HE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-121-Black-Ink-Original-Cartridge-CC640HE.webp"
"3588","HP 121 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-121-Black-Ink.png"
"5501","HP 121 Tri Color Ink Original Cartridge (CC640HE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-121-Tri-Color-Ink-Original-Cartridge-CC640HE.webp"
"3590","HP 121 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-121-Tri-color-Original-Ink.png"
"5500","HP 122 Black Ink Cartridge (CH561HE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-122-Black-Ink-Cartridge-CH561HE.webp"
"3911","HP 122 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-122-Black-Original-Ink.png"
"5499","HP 122 Tri Color Ink Cartridge (CH562HE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-122-Tri-Color-Ink-Cartridge-CH562HE.webp"
"3914","HP 122 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-122-Tri-colour-Original-Ink.png"
"5498","HP 123 Black Ink Advantage Cartridge (C2P10AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-123-Black-Ink-Advantage-Cartridge-C2P10AE.webp"
"5497","HP 123 Black Original Ink Cartridge (F6V17AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-123-Black-Original-Ink-Cartridge-F6V17AE.webp"
"5496","HP 123 Tri Color Original Ink Cartridge (F6V16AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-123-Tri-Color-Original-Ink-Cartridge-F6V16AE.webp"
"3944","HP 123 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-123-Tri-colour-Original-Ink.png"
"5176","HP 125A Black Toner Laserjet Catridge (CB540A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-125A-Black-Toner-Laserjet-Catridge-CB540A.webp"
"5175","HP 125A Cyan Toner Laserjet Catridge (CB541A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-125A-Cyan-Toner-Laserjet-Catridge-CB541A.webp"
"5174","HP 125A Magneta Toner Laserjet (CB543A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-125A-Magneta-Toner-Laserjet-CB543A.webp"
"5173","HP 125A Yellow Toner Laserjet Catridge (CB542A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-125A-Yellow-Toner-Laserjet-Catridge-CB542A.webp"
"5172","HP 126A Black Toner Original Laserjet (CE310A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-126A-Black-Toner-Original-Laserjet-CE310A.webp"
"5171","HP 126A Cyan Toner Original Laserjet (CE311A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-126A-Cyan-Toner-Original-Laserjet-CE311A.webp"
"5170","HP 126A Imaging Drum Laserjet (CE314A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-126A-Imaging-Drum-Laserjet-CE314A.webp"
"5169","HP 126A Magneta Toner Original Laserjet (CE313A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-126A-Magneta-Toner-Original-Laserjet-CE313A.webp"
"5168","HP 126A Yellow Toner Original Laserjet (CE312A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-126A-Yellow-Toner-Original-Laserjet-CE312A.webp"
"5167","HP 128A Black Toner Original Laserjet (CE320A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-128A-Black-Toner-Original-Laserjet-CE320A.webp"
"5166","HP 128A Cyan Toner Original Laserjet (CE321A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-128A-Cyan-Toner-Original-Laserjet-CE321A-scaled.webp"
"5165","HP 128A Magneta Toner Original Laserjet (CE322A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-128A-Magneta-Toner-Original-Laserjet-CE322A-scaled.webp"
"5164","HP 128A Yellow Toner Original Laserjet (CE322A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-128A-Yellow-Toner-Original-Laserjet-CE322A.webp"
"5495","HP 129 Black Ink Cartridge (C9364HE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-129-Black-Ink-Cartridge-C9364HE.webp"
"3556","HP 12A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-12A-Toner.png"
"5163","HP 12A Black Toner Original Catridge (Q2612A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-12A-Black-Toner-Original-Catridge-Q2612A.webp"
"5494","HP 130 Black Ink Original Cartridge (C8767HE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-130-Black-Ink-Original-Cartridge-C8767HE.webp"
"5162","HP 130A Black Original Toner Laserjet Catridge (CF350A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-130A-Black-Original-Toner-Laserjet-Catridge-CF350A-scaled.webp"
"5161","HP 130A Cyan Original Toner Laserjet (CF351A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-130A-Cyan-Original-Toner-Laserjet-CF351A-scaled.webp"
"5160","HP 130A Magneta Original Toner Laserjet (CF353A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/08/5160_hp_hp-130a-magneta-original-toner-laserjet-cf353a.jpg.png"
"5159","HP 130A Yellow Original Toner Laserjet Catridge (CF352A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-130A-Yellow-Original-Toner-Laserjet-Catridge-CF352A-scaled.webp"
"4812","HP 131A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-131A-Black-Original-Toner.png"
"5158","HP 131A Black Toner Laserjet (CF210A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-131A-Black-Toner-Laserjet-CF210A-scaled.webp"
"5157","HP 131A Cyan Toner Laserjet (CF211A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-131A-Cyan-Toner-Laserjet-CF211A-scaled.webp"
"5156","HP 131A Magneta Toner Laserjet (CF213A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-131A-Magneta-Toner-Laserjet-CF213A-scaled.webp"
"5155","HP 131A Yellow Toner Laserjet (CF212A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-131A-Yellow-Toner-Laserjet-CF212A-scaled.webp"
"5493","HP 134 Tri Color Ink Original Cartridge (C9363HE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-134-Tri-Color-Ink-Original-Cartridge-C9363HE.webp"
"5154","HP 136A Black Toner Laserjet Cartridge (W1360A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-136A-Black-Toner-Laserjet-Cartridge-W1360A-scaled.webp"
"5153","HP 13A Black Toner Original Laserjet (Q2613A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-13A-Black-Toner-Original-Laserjet-Q2613A-scaled.webp"
"5152","HP 140G Refill Powder","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-140G-Refill-Powder.png"
"5151","HP 147A Black Toner Laserjet Cartridge (W1470A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-147A-Black-Toner-Laserjet-Cartridge-W1470A-scaled.webp"
"5150","HP 14A Black Toner Laserjet Cartridge (CF214A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-14A-Black-Toner-Laserjet-Cartridge-CF214A-scaled.webp"
"3496","HP 15 Celeron 4GB/500GB/15.6in Laptop","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-15-Celeron-Laptop.png"
"3501","HP 15 Core I7 8GB/1TB/15.6in DOS Laptop","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-15-Celeron-Laptop.png"
"4822","HP 150A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-150A-Black-Original-Toner.png"
"5149","HP 150A Black Toner Laserjet Cartridge (W1500A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-150A-Black-Toner-Laserjet-Cartridge-W1500A-scaled.webp"
"4592","HP 151A Black Laserjet Toner Cartridge (W1510A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-151A-Black-LaserJet-Toner-Cartridge.png"
"5148","HP 151A Black Toner Laserjet Cartridge (W1510A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-151A-Black-Toner-Laserjet-Cartridge-W1510A-scaled.webp"
"5147","HP 16A Black Toner Laserjet Cartridge (Q7516A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-16A-Black-Toner-Laserjet-Cartridge-Q7516A-scaled.webp"
"4077","HP 17A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-17A-Black-Original-Toner.png"
"5146","HP 17A Black Toner Laserjet (CF217A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-17A-Black-Toner-Laserjet-CF217A-scaled.webp"
"5145","HP 19A Imaging Drum Unit","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-19A-Imaging-Drum-Unit-scaled.webp"
"4123","HP 19A Original Laserjet Imaging Drum","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-19A-LaserJet-Imaging-Drum.png"
"3507","HP 200 G4 All-In-One Pc Core I3 10Th Gen 4GB 1TB 18.5in","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-All-in-One-PC-200-G4.png"
"4808","HP 201A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-201A-Black-Original-Toner.png"
"5144","HP 201A Black Toner Laserjet (CF400A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-201A-Black-Toner-Laserjet-CF400A-scaled.webp"
"5143","HP 201A Cyan Toner Laserjet (CF401A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-201A-Cyan-Toner-Laserjet-CF401A-scaled.webp"
"5142","HP 201A Magneta Toner Laserjet (CF403A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-201A-Magneta-Toner-Laserjet-CF403A-scaled.webp"
"5141","HP 201A Yellow Toner Laserjet (CF402A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-201A-Yellow-Toner-Laserjet-CF402A-scaled.webp"
"4799","HP 203A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-203A-Black-Original-Toner.png"
"5140","HP 203A Black Toner Laserjet (CF540A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-203A-Black-Toner-Laserjet-CF540A-scaled.webp"
"5139","HP 203A Cyan Toner Laserjet (CF541A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-203A-Cyan-Toner-Laserjet-CF541A-scaled.webp"
"5138","HP 203A Magneta Toner Laserjet (CF543A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-203A-Magneta-Toner-Laserjet-CF543A-scaled.webp"
"5137","HP 203A Yellow Toner Laserjet (CF542A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-203A-Yellow-Toner-Laserjet-CF542A-scaled.webp"
"4068","HP 205A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-205A-Black-Original-Toner-Cartridge.png"
"5136","HP 205A Black Toner Laserjet (CF530A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-205A-Black-Toner-Laserjet-CF530A-1-scaled.webp"
"5135","HP 205A Cyan Toner Laserjet (CF531A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-205A-Cyan-Toner-Laserjet-CF531A-scaled.webp"
"5134","HP 205A Magneta Toner Laserjet (CF533A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-205A-Magneta-Toner-Laserjet-CF533A-scaled.webp"
"5133","HP 205A Yellow Toner Laserjet (CF532A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-205A-Yellow-Toner-Laserjet-CF532A-scaled.webp"
"4166","HP 207A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-207A-Black-Original-LaserJet-Toner.png"
"5132","HP 207A Black Toner Laserjet Catridge (W2210A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-207A-Black-Toner-Laserjet-Catridge-W2210A-scaled.webp"
"5131","HP 207A Cyan, Yellow, Magneta Toners Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-207A-Cyan-Yellow-Magneta-Toners-Each-scaled.webp"
"5492","HP 21 Black Original Black Ink Cartridge (C9351AA)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-21-Black-Original-Black-Ink-Cartridge-C9351AA.webp"
"3908","HP 21 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-21-Black-Original-Ink.png"
"5130","HP 212A Black Laserjet Toner Cartridge (W2120A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-212A-Black-Laserjet-Toner-Cartridge-W2120A-scaled.webp"
"5129","HP 212A Toner Cartridges Cym Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-212A-Toner-Cartridges-Cym-Each-scaled.webp"
"4796","HP 216A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-216A-Black-Original-Toner.png"
"5128","HP 216A Black Toner Cartridge (W2410A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-216A-Black-Toner-Cartridge-W2410A-scaled.webp"
"5127","HP 216A Yellow, Cyan, Magneta Toners Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-216A-Yellow-Cyan-Magneta-Toners-Each-scaled.webp"
"5491","HP 22 Tri Color Ink Cartridge (C9352AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-22-Tri-Color-Ink-Cartridge-C9352AE.webp"
"3904","HP 22 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-22-Tri-colour-Original-Ink.png"
"3495","HP 250 G7 Celeron 4GB/500GB/15.6in Laptop","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-250-G7-Laptop.png"
"3493","HP 250 G7 Core I3 4GB/1TB/15.6in DOS Laptop","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-250-G7-Laptop.png"
"3498","HP 250 G8 10Th Gen Core I7 1TB HDD 8GB RAM 15.6in Laptop","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-250-G8-laptop.png"
"3491","HP 255 G8 Amd Ryzen 3 Core I5 4GB/1TB/DOS Laptop","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-255-G8-AMD-Ryzen-3-Laptop.png"
"4145","HP 26A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-26A-Black-Original-LaserJet-Toner.png"
"5126","HP 26A Black Toner Laserjet (CF226A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-26A-Black-Toner-Laserjet-CF226A-scaled.webp"
"5490","HP 27 Black Ink Original Cartridge (C8727AE)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-27-Black-Ink-Original-Cartridge-C8727AE.webp"
"5125","HP 304A Black Toner Original Laserjet (CC530A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-304A-Black-Toner-Original-Laserjet-CC530A-scaled.webp"
"5124","HP 304A Cyan Toner Original Laserjet (CC531A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-304A-Cyan-Toner-Original-Laserjet-CC531A-scaled.webp"
"5123","HP 304A Magneta Toner Original Laserjet (CC533A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-304A-Magneta-Toner-Original-Laserjet-CC533A-scaled.webp"
"5122","HP 304A Yellow Toner Original Laserjet (CC532A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-304A-Yellow-Toner-Original-Laserjet-CC532A-scaled.webp"
"3947","HP 305 Black Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-305-Black-Original-Ink.png"
"5489","HP 305 Blacktri Color Ink Cartridge Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-305-Blacktri-Color-Ink-Cartridge-Each.webp"
"3950","HP 305 Tri-Colour Original Ink Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-305-Tri-colour-Original-Ink.png"
"4829","HP 305A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-305A-Black-Original-Toner.png"
"5121","HP 305A Black Toner Catridge (CE410A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-305A-Black-Toner-Catridge-CE410A-scaled.webp"
"5120","HP 305A Cyan Toner Catridge (CE411A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-305A-Cyan-Toner-Catridge-CE411A-scaled.webp"
"5119","HP 305A Yellow Toner Laserjet (CE412A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-305A-Yellow-Toner-Laserjet-CE412A-scaled.webp"
"5117","HP 307A Black Toner Laserjet Cartridge (CE740A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-307A-Black-Toner-Laserjet-Cartridge-CE740A-scaled.webp"
"5118","HP 307A Cym Toner Cartridge Each","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-307A-Cym-Toner-Cartridge-Each-scaled.webp"
"4129","HP 30A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-30A-Black-Original-Toner-Cartridge.png"
"5116","HP 30A Black Toner Laserjet (CF230A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-30A-Black-Toner-Laserjet-CF230A-scaled.webp"
"4832","HP 312A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-312A-Black-Original-Toner.png"
"5115","HP 312A Black Toner Original Laserjet Catridge (CF380A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-312A-Black-Toner-Original-Laserjet-Catridge-CF380A-scaled.webp"
"5114","HP 312A Cyan Toner Original Laserjet Catridge (CF381A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-312A-Cyan-Toner-Original-Laserjet-Catridge-CF381A-scaled.webp"
"5113","HP 312A Magneta Toner Original Laserjet (CF383A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-312A-Magneta-Toner-Original-Laserjet-CF383A-scaled.webp"
"5112","HP 312A Yellow Toner Original Laserjet (CF382A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-312A-Yellow-Toner-Original-Laserjet-CF382A-scaled.webp"
"5111","HP 32A Laserjet Imaging Drum (CF232A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-32A-Laserjet-Imaging-Drum-CF232A-scaled.webp"
"4138","HP 32A Original Laserjet Imaging Drum","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-32A-LaserJet-Imaging-Drum.png"
"4587","HP 35A Black Original Laserjet Toner Cartridge (CB435A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-35A-Black-Original-LaserJet-Toner-Cartridge.png"
"5110","HP 35A Black Toner Cartridge (CB1500A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/08/5110_hp_hp-35a-black-toner-cartridge-cb1500a.jpg"
"3548","HP 36A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-36A-Toner.png"
"5109","HP 36A Black Toner Laserjet Cartridge (CB436A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-36A-Black-Toner-Laserjet-Cartridge-CB436A-scaled.webp"
"4835","HP 37A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-37A-Black-Original-Toner.png"
"5108","HP 37A Black Toner Cartridge (CF237A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-37A-Black-Toner-Cartridge-CF237A-scaled.webp"
"5107","HP 410A Black Toner Laserjet (CF410A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-410A-Black-Toner-Laserjet-CF410A-scaled.webp"
"5106","HP 410A Cyan Toner Laserjet (CF411A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-410A-Cyan-Toner-Laserjet-CF411A-scaled.webp"
"5105","HP 410A Magneta Toner Laserjet (CF413A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-410A-Magneta-Toner-Laserjet-CF413A-scaled.webp"
"5104","HP 410A Yellow Toner Laserjet (CF412A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-410A-Yellow-Toner-Laserjet-CF412A-scaled.webp"
"4160","HP 415A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-415A-Black-Original-LaserJet-Toner.png"
"5103","HP 415A Black Toner Catridge (W2032A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-415A-Black-Toner-Catridge-W2032A-scaled.webp"
"5102","HP 415A Cyan Toner Laserjet (W2031A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-415A-Cyan-Toner-Laserjet-W2031A-scaled.webp"
"5101","HP 415A Magneta Toner Laserjet (W2033A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-415A-Magneta-Toner-Laserjet-W2033A-scaled.webp"
"5100","HP 415A Yellow Toner Laserjet (W2030A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-415A-Yellow-Toner-Laserjet-W2030A-scaled.webp"
"5099","HP 42A Black Toner Original Laserjet (Q5942)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-42A-Black-Toner-Original-Laserjet-Q5942-scaled.webp"
"5098","HP 49A Black Toner Original Laserjet Catridge (Q5949A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-49A-Black-Toner-Original-Laserjet-Catridge-Q5949A-scaled.webp"
"5097","HP 504A Black Toner Original Laserjet (CE250A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-504A-Black-Toner-Original-Laserjet-CE250A-scaled.webp"
"5096","HP 504A Cyan Toner Original Laserjet (CE251A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-504A-Cyan-Toner-Original-Laserjet-CE251A-scaled.webp"
"5095","HP 504A Magneta Toner Original Laserjet (CE253A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-504A-Magneta-Toner-Original-Laserjet-CE253A-scaled.webp"
"5094","HP 504A Yellow Toner Original Laserjet (CE252A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-504A-Yellow-Toner-Original-Laserjet-CE252A-scaled.webp"
"4819","HP 507A Black Original Laserjet Toner Cartridge","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-507A-Black-Original-Toner.png"
"5093","HP 507A Black Toner Original Laserjet (CE400A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-507A-Black-Toner-Original-Laserjet-CE400A-scaled.webp"
"5092","HP 507A Cyan Toner Original Laserjet (CE401A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-507A-Cyan-Toner-Original-Laserjet-CE401A-scaled.webp"
"5091","HP 507A Magneta Toner Original Laserjet (CE403A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-507A-Magneta-Toner-Original-Laserjet-CE403A-scaled.webp"
"5090","HP 507A Yellow Toner Original Laserjet (CE402A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-507A-Yellow-Toner-Original-Laserjet-CE402A-scaled.webp"
"5088","HP 508A Black Toner Laserjet Cartridge (CF360A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-508A-Black-Toner-Laserjet-Cartridge-CF360A-scaled.webp"
"5089","HP 508A Cyan Toner Laserjet Cartridge (CF361A)","https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-5085A-Cyan-Toner-Laserjet-Cartridge-CF361A-scaled.webp"
